# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
0 50
42 2.075 1.32515 37.295
43 2.125 1.29655 40.789
44 2.175 1.21903 44.2305
45 2.225 1.08075 47.4235
46 2.275 0.949915 50.3575
47 2.325 0.819604 53.0015
48 2.375 0.726044 55.4455
49 2.425 0.695702 57.887
50 2.475 0.691403 60.4145
80000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.492587 0.2835
21 1.025 2.39839 1.7875
22 1.075 3.64771 4.3035
23 1.125 3.18908 6.7125
24 1.175 2.14073 8.4765
25 1.225 1.3979 9.7285
26 1.275 0.922985 10.624
27 1.325 0.667112 11.323
28 1.375 0.514906 11.904
29 1.425 0.446817 12.4455
30 1.475 0.431673 13.006
31 1.525 0.420765 13.59
32 1.575 0.498161 14.3275
33 1.625 0.546663 15.189
34 1.675 0.632768 16.2485
35 1.725 0.795962 17.662
36 1.775 0.992145 19.5275
37 1.825 1.15285 21.819
38 1.875 1.32144 24.5915
39 1.925 1.33576 27.5455
40 1.975 1.32913 30.6395
41 2.025 1.31723 33.863
42 2.075 1.37496 37.396
43 2.125 1.28208 40.851
44 2.175 1.19335 44.22
45 2.225 1.07127 47.385
46 2.275 0.951372 50.3235
47 2.325 0.811389 52.941
48 2.375 0.737779 55.4245
49 2.425 0.69214 57.8535
50 2.475 0.690582 60.378
80100 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00881107 0.0045
20 0.975 0.460864 0.266
21 1.025 2.39998 1.771
22 1.075 3.71948 4.3365
23 1.125 3.19107 6.747
24 1.175 2.12981 8.502
25 1.225 1.35101 9.712
26 1.275 0.91474 10.5995
27 1.325 0.679042 11.311
28 1.375 0.51269 11.8895
29 1.425 0.461669 12.449
30 1.475 0.424357 13
31 1.525 0.448143 13.622
32 1.575 0.477897 14.3295
33 1.625 0.553008 15.201
34 1.675 0.650087 16.2895
35 1.725 0.772311 17.661
36 1.775 0.974594 19.4935
37 1.825 1.16668 21.8125
38 1.875 1.27974 24.4975
39 1.925 1.38098 27.5515
40 1.975 1.34632 30.6855
41 2.025 1.32724 33.9335
42 2.075 1.35142 37.406
43 2.125 1.27596 40.8445
44 2.175 1.20681 44.2515
45 2.225 1.06214 47.3895
46 2.275 0.923043 50.2405
47 2.325 0.822549 52.894
48 2.375 0.74164 55.3905
49 2.425 0.713511 57.8945
50 2.475 0.698515 60.448
80200 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.461745 0.266
21 1.025 2.41672 1.7815
22 1.075 3.78472 4.392
23 1.125 3.10105 6.7345
24 1.175 2.10615 8.47
25 1.225 1.38004 9.706
26 1.275 0.899794 10.579
27 1.325 0.66234 11.273
28 1.375 0.547697 11.891
29 1.425 0.452593 12.4395
30 1.475 0.428593 12.996
31 1.525 0.460392 13.635
32 1.575 0.492082 14.3635
33 1.625 0.554277 15.237
34 1.675 0.629781 16.2915
35 1.725 0.770903 17.6605
36 1.775 0.990017 19.522
37 1.825 1.14983 21.8075
38 1.875 1.30452 24.5445
39 1.925 1.32898 27.4835
40 1.975 1.39142 30.7225
41 2.025 1.32254 33.959
42 2.075 1.31873 37.3475
43 2.125 1.30156 40.855
44 2.175 1.18485 44.2
45 2.225 1.07094 47.364
46 2.275 0.92531 50.222
47 2.325 0.836188 52.9195
48 2.375 0.723965 55.3565
49 2.425 0.713796 57.8615
50 2.475 0.683196 60.359
80300 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.000979007 0.0005
20 0.975 0.474081 0.2695
21 1.025 2.43267 1.795
22 1.075 3.74485 4.378
23 1.125 3.11164 6.7285
24 1.175 2.13466 8.4875
25 1.225 1.38283 9.726
26 1.275 0.885365 10.585
27 1.325 0.638481 11.254
28 1.375 0.522439 11.8435
29 1.425 0.459194 12.4
30 1.475 0.449772 12.984
31 1.525 0.460392 13.623
32 1.575 0.489042 14.347
33 1.625 0.546663 15.2085
34 1.675 0.663525 16.3195
35 1.725 0.804409 17.748
36 1.775 0.958905 19.551
37 1.825 1.12945 21.796
38 1.875 1.29285 24.5085
39 1.925 1.37284 27.5445
40 1.975 1.36543 30.723
41 2.025 1.30231 33.91
42 2.075 1.33099 37.33
43 2.125 1.29117 40.8095
44 2.175 1.20292 44.2055
45 2.225 1.07906 47.3935
46 2.275 0.934699 50.2805
47 2.325 0.799145 52.8585
48 2.375 0.73258 55.3245
49 2.425 0.72035 57.8525
50 2.475 0.702892 60.422
80400 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00489504 0.0025
20 0.975 0.430022 0.2465
21 1.025 2.49566 1.8115
22 1.075 3.71875 4.3765
23 1.125 3.15532 6.76
24 1.175 2.09704 8.488
25 1.225 1.35715 9.7035
26 1.275 0.892064 10.569
27 1.325 0.669498 11.2705
28 1.375 0.529086 11.8675
29 1.425 0.451767 12.415
30 1.475 0.444766 12.9925
31 1.525 0.454267 13.623
32 1.575 0.499849 14.363
33 1.625 0.542221 15.2175
34 1.675 0.636948 16.284
35 1.725 0.793428 17.693
36 1.775 0.997729 19.569
37 1.825 1.14983 21.8545
38 1.875 1.28117 24.5425
39 1.925 1.35589 27.541
40 1.975 1.34782 30.6785
41 2.025 1.3017 33.864
42 2.075 1.32593 37.271
43 2.125 1.31232 40.8075
44 2.175 1.21797 44.246
45 2.225 1.07364 47.418
46 2.275 0.915435 50.2455
47 2.325 0.810769 52.861
48 2.375 0.754415 55.4005
49 2.425 0.700831 57.86
50 2.475 0.704396 60.435
80500 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.474081 0.273
21 1.025 2.4247 1.7935
22 1.075 3.75645 4.3845
23 1.125 3.14275 6.7585
24 1.175 2.08127 8.4735
25 1.225 1.35157 9.684
26 1.275 0.90031 10.5575
27 1.325 0.68286 11.273
28 1.375 0.517122 11.8565
29 1.425 0.469096 12.425
30 1.475 0.465945 13.03
31 1.525 0.45751 13.665
32 1.575 0.458646 14.344
33 1.625 0.553008 15.2155
34 1.675 0.6474 16.2995
35 1.725 0.792583 17.707
36 1.775 0.969807 19.5305
37 1.825 1.13474 21.786
38 1.875 1.31954 24.5545
39 1.925 1.33237 27.501
40 1.975 1.37145 30.6935
41 2.025 1.31355 33.908
42 2.075 1.34169 37.3555
43 2.125 1.2908 40.834
44 2.175 1.20185 44.227
45 2.225 1.07804 47.412
46 2.275 0.92531 50.27
47 2.325 0.813094 52.893
48 2.375 0.73555 55.369
49 2.425 0.695986 57.8115
50 2.475 0.719989 60.4435
80600 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.469676 0.2705
21 1.025 2.47413 1.822
22 1.075 3.67018 4.3535
23 1.125 3.10568 6.6995
24 1.175 2.11707 8.444
25 1.225 1.41744 9.7135
26 1.275 0.910101 10.5965
27 1.325 0.66234 11.2905
28 1.375 0.535733 11.895
29 1.425 0.438978 12.427
30 1.475 0.457088 13.0205
31 1.525 0.442019 13.634
32 1.575 0.469115 14.3285
33 1.625 0.555229 15.2035
34 1.675 0.653073 16.297
35 1.725 0.78836 17.697
36 1.775 0.967148 19.5155
37 1.825 1.16039 21.822
38 1.875 1.29642 24.542
39 1.925 1.33328 27.4905
40 1.975 1.36457 30.667
41 2.025 1.34767 33.965
42 2.075 1.309 37.3285
43 2.125 1.31158 40.863
44 2.175 1.18928 44.2205
45 2.225 1.08024 47.412
46 2.275 0.922396 50.261
47 2.325 0.814024 52.887
48 2.375 0.746988 55.4015
49 2.425 0.694562 57.839
50 2.475 0.711509 60.44
80700 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.0127271 0.0065
20 0.975 0.463507 0.2695
21 1.025 2.43267 1.795
22 1.075 3.70135 4.348
23 1.125 3.15334 6.73
24 1.175 2.15287 8.504
25 1.225 1.34822 9.7115
26 1.275 0.902371 10.587
27 1.325 0.664726 11.2835
28 1.375 0.525984 11.877
29 1.425 0.466208 12.442
30 1.475 0.43976 13.013
31 1.525 0.447423 13.634
32 1.575 0.484989 14.352
33 1.625 0.543173 15.208
34 1.675 0.652775 16.301
35 1.725 0.799341 17.7205
36 1.775 0.962893 19.531
37 1.825 1.15285 21.8225
38 1.875 1.27235 24.492
39 1.925 1.3543 27.487
40 1.975 1.34524 30.6185
41 2.025 1.32846 33.8695
42 2.075 1.35259 37.345
43 2.125 1.29303 40.8295
44 2.175 1.20274 44.225
45 2.225 1.08126 47.4195
46 2.275 0.945221 50.339
47 2.325 0.803794 52.932
48 2.375 0.749364 55.4545
49 2.425 0.672763 57.8155
50 2.475 0.706722 60.399
80800 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00587404 0.003
20 0.975 0.490824 0.2815
21 1.025 2.38483 1.777
22 1.075 3.72093 4.3435
23 1.125 3.17386 6.741
24 1.175 2.12314 8.4905
25 1.225 1.36887 9.7165
26 1.275 0.912678 10.602
27 1.325 0.671884 11.306
28 1.375 0.514906 11.887
29 1.425 0.467858 12.454
30 1.475 0.425897 13.007
31 1.525 0.450305 13.632
32 1.575 0.473506 14.333
33 1.625 0.537779 15.1805
34 1.675 0.648893 16.267
35 1.725 0.795962 17.6805
36 1.775 0.978051 19.5195
37 1.825 1.16794 21.841
38 1.875 1.28069 24.528
39 1.925 1.3751 27.569
40 1.975 1.32763 30.6595
41 2.025 1.34501 33.951
42 2.075 1.33838 37.39
43 2.125 1.27651 40.83
44 2.175 1.18715 44.1815
45 2.225 1.08109 47.3755
46 2.275 0.934213 50.261
47 2.325 0.819294 52.904
48 2.375 0.735699 55.3805
49 2.425 0.705247 57.8555
50 2.475 0.709457 60.449
80900 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.449408 0.259
21 1.025 2.3928 1.7595
22 1.075 3.71078 4.319
23 1.125 3.21489 6.7475
24 1.175 2.14377 8.514
25 1.225 1.35827 9.7305
26 1.275 0.905463 10.609
27 1.325 0.651365 11.2915
28 1.375 0.526427 11.8855
29 1.425 0.475697 12.462
30 1.475 0.397786 12.9785
31 1.525 0.438056 13.5865
32 1.575 0.486002 14.306
33 1.625 0.561257 15.1905
34 1.675 0.655164 16.2875
35 1.725 0.796807 17.7025
36 1.775 0.970339 19.527
37 1.825 1.15209 21.817
38 1.875 1.27473 24.4915
39 1.925 1.36923 27.5195
40 1.975 1.32956 30.6145
41 2.025 1.34828 33.914
42 2.075 1.35161 37.387
43 2.125 1.32104 40.947
44 2.175 1.19459 44.3195
45 2.225 1.06383 47.4625
46 2.275 0.918349 50.299
47 2.325 0.802864 52.889
48 2.375 0.750256 55.4145
49 2.425 0.694704 57.8525
50 2.475 0.694822 60.3925
81000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.467913 0.2695
21 1.025 2.42151 1.788
22 1.075 3.7202 4.354
23 1.125 3.15731 6.739
24 1.175 2.07338 8.4475
25 1.225 1.40963 9.71
26 1.275 0.917832 10.6005
27 1.325 0.677611 11.3105
28 1.375 0.52111 11.8985
29 1.425 0.457543 12.453
30 1.475 0.420121 12.9985
31 1.525 0.463274 13.6415
32 1.575 0.487353 14.363
33 1.625 0.53651 15.2085
34 1.675 0.63665 16.2745
35 1.725 0.792865 17.6825
36 1.775 0.996931 19.557
37 1.825 1.13524 21.8135
38 1.875 1.28641 24.5125
39 1.925 1.38641 27.5785
40 1.975 1.30744 30.622
41 2.025 1.33521 33.8895
42 2.075 1.32826 37.3025
43 2.125 1.30286 40.8135
44 2.175 1.20947 44.228
45 2.225 1.07466 47.403
46 2.275 0.958657 50.364
47 2.325 0.808444 52.972
48 2.375 0.748919 55.493
49 2.425 0.682309 57.8875
50 2.475 0.696053 60.432
81100 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00587404 0.003
20 0.975 0.457339 0.2625
21 1.025 2.3936 1.7635
22 1.075 3.74557 4.347
23 1.125 3.12818 6.71
24 1.175 2.09098 8.433
25 1.225 1.42637 9.7105
26 1.275 0.950814 10.633
27 1.325 0.64373 11.3075
28 1.375 0.525541 11.9005
29 1.425 0.476934 12.4785
30 1.475 0.442455 13.053
31 1.525 0.435535 13.6575
32 1.575 0.477897 14.365
33 1.625 0.517473 15.1805
34 1.675 0.646803 16.2635
35 1.725 0.792583 17.671
36 1.775 0.975392 19.505
37 1.825 1.16467 21.82
38 1.875 1.28474 24.5155
39 1.925 1.33848 27.4755
40 1.975 1.32892 30.569
41 2.025 1.33623 33.839
42 2.075 1.3343 37.2675
43 2.125 1.28987 40.7435
44 2.175 1.22328 44.197
45 2.225 1.09192 47.423
46 2.275 0.958171 50.3825
47 2.325 0.813404 53.0065
48 2.375 0.751592 55.5365
49 2.425 0.695844 57.9785
50 2.475 0.698515 60.532
81200 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00881107 0.0045
20 0.975 0.450289 0.26
21 1.025 2.4542 1.799
22 1.075 3.71223 4.3595
23 1.125 3.11495 6.7125
24 1.175 2.10675 8.4485
25 1.225 1.35212 9.6595
26 1.275 0.95236 10.5835
27 1.325 0.681428 11.2975
28 1.375 0.559661 11.929
29 1.425 0.470333 12.499
30 1.475 0.428208 13.055
31 1.525 0.435535 13.6595
32 1.575 0.458983 14.339
33 1.625 0.540317 15.1905
34 1.675 0.626795 16.24
35 1.725 0.789205 17.6415
36 1.775 0.980178 19.4845
37 1.825 1.15008 21.7705
38 1.875 1.31954 24.539
39 1.925 1.32175 27.462
40 1.975 1.35856 30.6245
41 2.025 1.34277 33.9105
42 2.075 1.33196 37.333
43 2.125 1.29414 40.8205
44 2.175 1.20823 44.2315
45 2.225 1.08498 47.437
46 2.275 0.932432 50.317
47 2.325 0.824873 52.978
48 2.375 0.744166 55.483
49 2.425 0.710376 57.976
50 2.475 0.690309 60.4995
81300 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00881107 0.0045
20 0.975 0.44324 0.256
21 1.025 2.47413 1.8075
22 1.075 3.64916 4.3245
23 1.125 3.18114 6.7275
24 1.175 2.10979 8.466
25 1.225 1.39065 9.7115
26 1.275 0.898248 10.583
27 1.325 0.672361 11.2875
28 1.375 0.547254 11.905
29 1.425 0.456306 12.458
30 1.475 0.444381 13.035
31 1.525 0.437696 13.6425
32 1.575 0.470804 14.3395
33 1.625 0.568872 15.236
34 1.675 0.63217 16.2945
35 1.725 0.783855 17.6865
36 1.775 0.974594 19.519
37 1.825 1.15335 21.8115
38 1.875 1.27235 24.481
39 1.925 1.3439 27.453
40 1.975 1.35083 30.5975
41 2.025 1.34787 33.896
42 2.075 1.33449 37.325
43 2.125 1.30063 40.83
44 2.175 1.1976 44.211
45 2.225 1.07923 47.3995
46 2.275 0.937612 50.2955
47 2.325 0.816039 52.928
48 2.375 0.753375 55.464
49 2.425 0.704535 57.9365
50 2.475 0.714381 60.548
81400 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00881107 0.0045
20 0.975 0.506686 0.292
21 1.025 2.36011 1.772
22 1.075 3.7376 4.35
23 1.125 3.09774 6.69
24 1.175 2.18624 8.4915
25 1.225 1.36776 9.7165
26 1.275 0.906494 10.596
27 1.325 0.674747 11.303
28 1.375 0.529529 11.9005
29 1.425 0.461669 12.46
30 1.475 0.431288 13.02
31 1.525 0.430852 13.618
32 1.575 0.487353 14.3395
33 1.625 0.565065 15.23
34 1.675 0.647997 16.315
35 1.725 0.785263 17.7095
36 1.775 0.948534 19.493
37 1.825 1.14379 21.7665
38 1.875 1.27593 24.4435
39 1.925 1.343 27.4135
40 1.975 1.37338 30.6105
41 2.025 1.3489 33.9115
42 2.075 1.31639 37.294
43 2.125 1.33051 40.8795
44 2.175 1.1999 44.267
45 2.225 1.0794 47.456
46 2.275 0.94166 50.3645
47 2.325 0.813094 52.9875
48 2.375 0.741789 55.4845
49 2.425 0.692425 57.9145
50 2.475 0.682786 60.4105
81500 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.440596 0.254
21 1.025 2.47812 1.808
22 1.075 3.71948 4.3735
23 1.125 3.10171 6.7165
24 1.175 2.10857 8.454
25 1.225 1.38227 9.692
26 1.275 0.935353 10.5995
27 1.325 0.656137 11.287
28 1.375 0.529529 11.8845
29 1.425 0.473221 12.458
30 1.475 0.442455 13.0325
31 1.525 0.444541 13.6495
32 1.575 0.473168 14.35
33 1.625 0.546663 15.2115
34 1.675 0.638143 16.28
35 1.725 0.79737 17.696
36 1.775 0.948268 19.479
37 1.825 1.17197 21.8085
38 1.875 1.29142 24.518
39 1.925 1.3491 27.5015
40 1.975 1.3476 30.6385
41 2.025 1.33643 33.909
42 2.075 1.33644 37.343
43 2.125 1.30657 40.864
44 2.175 1.20646 44.27
45 2.225 1.07821 47.4555
46 2.275 0.924986 50.3125
47 2.325 0.826578 52.979
48 2.375 0.739264 55.4675
49 2.425 0.68815 57.8825
50 2.475 0.697147 60.431
81600 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00881107 0.0045
20 0.975 0.455576 0.263
21 1.025 2.40795 1.773
22 1.075 3.73398 4.3485
23 1.125 3.1401 6.7205
24 1.175 2.15105 8.493
25 1.225 1.3845 9.733
26 1.275 0.917832 10.6235
27 1.325 0.646116 11.3005
28 1.375 0.525984 11.894
29 1.425 0.445579 12.434
30 1.475 0.431673 12.9945
31 1.525 0.446702 13.6145
32 1.575 0.481612 14.3275
33 1.625 0.535558 15.1715
34 1.675 0.652476 16.264
35 1.725 0.778787 17.647
36 1.775 0.985231 19.4995
37 1.825 1.16316 21.8115
38 1.875 1.30238 24.544
39 1.925 1.3577 27.5465
40 1.975 1.36457 30.723
41 2.025 1.33357 33.9865
42 2.075 1.32437 37.3895
43 2.125 1.25944 40.7835
44 2.175 1.20805 44.194
45 2.225 1.09192 47.42
46 2.275 0.932109 50.299
47 2.325 0.808289 52.9065
48 2.375 0.746839 55.4205
49 2.425 0.685158 57.825
50 2.475 0.702618 60.3935
81700 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00685305 0.0035
20 0.975 0.470557 0.2705
21 1.025 2.42629 1.792
22 1.075 3.68613 4.3345
23 1.125 3.12223 6.693
24 1.175 2.14983 8.4645
25 1.225 1.34933 9.673
26 1.275 0.982765 10.6265
27 1.325 0.669021 11.3275
28 1.375 0.518894 11.913
29 1.425 0.457956 12.468
30 1.475 0.41781 13.0105
31 1.525 0.42905 13.606
32 1.575 0.482625 14.3205
33 1.625 0.542855 15.176
34 1.675 0.646803 16.259
35 1.725 0.800467 17.6805
36 1.775 0.972201 19.5085
37 1.825 1.15662 21.8075
38 1.875 1.32359 24.5845
39 1.925 1.31632 27.4955
40 1.975 1.34739 30.632
41 2.025 1.33786 33.906
42 2.075 1.36309 37.4085
43 2.125 1.26761 40.8245
44 2.175 1.20717 44.2325
45 2.225 1.07991 47.423
46 2.275 0.9279 50.289
47 2.325 0.820379 52.9355
48 2.375 0.738224 55.4205
49 2.425 0.691855 57.8485
50 2.475 0.716159 60.4665
81800 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00783206 0.004
20 0.975 0.4732 0.2725
21 1.025 2.36888 1.758
22 1.075 3.7376 4.336
23 1.125 3.17717 6.736
24 1.175 2.12617 8.488
25 1.225 1.37278 9.7175
26 1.275 0.91577 10.606
27 1.325 0.659477 11.297
28 1.375 0.54105 11.9075
29 1.425 0.450117 12.453
30 1.475 0.43976 13.024
31 1.525 0.463634 13.6675
32 1.575 0.463036 14.353
33 1.625 0.551104 15.2215
34 1.675 0.625302 16.2685
35 1.725 0.771185 17.638
36 1.775 0.984433 19.489
37 1.825 1.15712 21.789
38 1.875 1.29642 24.509
39 1.925 1.35498 27.5055
40 1.975 1.34288 30.6315
41 2.025 1.34624 33.926
42 2.075 1.33468 37.3555
43 2.125 1.28616 40.8215
44 2.175 1.21974 44.265
45 2.225 1.05723 47.3885
46 2.275 0.964485 50.3675
47 2.325 0.79868 52.944
48 2.375 0.74877 55.4645
49 2.425 0.699976 57.921
50 2.475 0.701661 60.486
81900 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0.00293702 0.0015
20 0.975 0.45822 0.2615
21 1.025 2.38164 1.755
22 1.075 3.78544 4.366
23 1.125 3.12885 6.7295
24 1.175 2.15651 8.5065
25 1.225 1.37836 9.741
26 1.275 0.89258 10.607
27 1.325 0.682382 11.322
28 1.375 0.508259 11.8955
29 1.425 0.457131 12.4495
30 1.475 0.437834 13.018
31 1.525 0.44382 13.634
32 1.575 0.471817 14.3325
33 1.625 0.535241 15.176
34 1.675 0.651282 16.2665
35 1.725 0.786107 17.6625
36 1.775 0.944811 19.439
37 1.825 1.18152 21.7875
38 1.875 1.29737 24.5095
39 1.925 1.37149 27.5425
40 1.975 1.33643 30.6535
41 2.025 1.31457 33.8705
42 2.075 1.33799 37.3085
43 2.125 1.31585 40.8545
44 2.175 1.20469 44.2555
45 2.225 1.07432 47.4295
46 2.275 0.953315 50.374
47 2.325 0.826733 53.041
48 2.375 0.718914 55.461
49 2.425 0.695274 57.901
50 2.475 0.691813 60.43
82000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
